,animal_id,breed,age,Success,Sex,Size,life_expectancy,Percent through Life
289,A681027,Chihuahua Shorthair Mix,4.018051553267882,0,Female,small,15,0.2678701035511921
290,A661966,Chihuahua Shorthair Mix,3.285408552765172,0,Female,small,15,0.21902723685101147
291,A671090,Chihuahua Shorthair Mix,0.23677001505088324,1,Male,small,15,0.015784667670058882
292,A675006,Chihuahua Shorthair Mix,1.0562312862154748,1,Female,small,15,0.07041541908103165
293,A673107,Chihuahua Shorthair Mix,5.072501298604504,1,Female,small,15,0.33816675324030027
294,A667401,Chihuahua Shorthair Mix,1.5321498730295626,0,Female,small,15,0.1021433248686375
295,A686570,Chihuahua Shorthair Mix,0.34695936413630823,1,Female,small,15,0.023130624275753884
296,A679721,Chihuahua Shorthair Mix,5.012390930530933,1,Male,small,15,0.33415939536872885
297,A669902,Chihuahua Shorthair Mix,2.019982157972671,1,Male,small,15,0.13466547719817806
298,A692958,Chihuahua Shorthair Mix,0.20978071646463195,0,Female,small,15,0.01398538109764213
299,A693641,Chihuahua Shorthair Mix,2.011770338276016,1,Male,small,15,0.13411802255173438
300,A531398,Chihuahua Shorthair Mix,9.417742245829064,1,Male,small,15,0.627849483055271
301,A663988,Chihuahua Shorthair Mix,0.21231328044609632,1,Female,small,15,0.014154218696406422
302,A680082,Chihuahua Shorthair Mix,3.008336166306556,0,Female,small,15,0.20055574442043705
303,A691863,Chihuahua Shorthair Mix,5.01256204971887,1,Female,small,15,0.3341708033145913
304,A687410,Chihuahua Shorthair Mix,1.014436375224071,1,Male,small,15,0.06762909168160473
305,A672469,Chihuahua Shorthair Mix,3.0157114033066312,0,Female,small,15,0.20104742688710875
306,A684948,Chihuahua Shorthair Mix,1.022707135974349,1,Male,small,15,0.06818047573162327
307,A684254,Chihuahua Shorthair Mix,10.013988042951677,1,Male,small,15,0.6675992028634451
308,A683110,Chihuahua Shorthair Mix,0.29149963532599726,1,Male,small,15,0.01943330902173315
309,A681338,Chihuahua Shorthair Mix,1.0311775357772195,0,Male,small,15,0.06874516905181463
310,A625274,Chihuahua Shorthair Mix,4.642556733616098,0,Female,small,15,0.3095037822410732
311,A688689,Chihuahua Shorthair Mix,0.3850447913981046,1,Male,small,15,0.02566965275987364
312,A664924,Chihuahua Shorthair Mix,2.008378375706247,0,Male,small,15,0.1338918917137498
313,A670907,Chihuahua Shorthair Mix,0.04309351549541286,0,Female,small,15,0.002872901033027524
314,A680297,Chihuahua Shorthair Mix,2.014451205553692,0,Male,small,15,0.1342967470369128
315,A693664,Chihuahua Shorthair Mix,2.0172746721546493,1,Female,small,15,0.1344849781436433
316,A668582,Chihuahua Shorthair Mix,5.022650476509899,0,Female,small,15,0.33484336510065993
317,A687505,Chihuahua Shorthair Mix,2.0143409287436884,0,Female,small,15,0.13428939524957922
318,A678166,Chihuahua Shorthair Mix,1.0340656474047303,1,Male,small,15,0.06893770982698202
319,A684838,Chihuahua Shorthair Mix,3.024638120944,0,Female,small,15,0.20164254139626667
320,A693703,Chihuahua Shorthair Mix,0.4258871389099936,1,Female,small,15,0.028392475927332905
321,A688689,Chihuahua Shorthair Mix,0.4861914420632259,0,Male,small,15,0.03241276280421506
322,A686454,Chihuahua Shorthair Mix,0.9267796205412995,1,Male,small,15,0.06178530803608663
323,A687588,Chihuahua Shorthair Mix,1.014966844706675,1,Male,small,15,0.06766445631377833
324,A691841,Chihuahua Shorthair Mix,5.00418671613152,0,Female,small,15,0.33361244774210136
325,A677380,Chihuahua Shorthair Mix,0.9357918977726366,1,Female,small,15,0.06238612651817577
326,A663961,Chihuahua Shorthair Mix,4.0264516040712675,0,Male,small,15,0.2684301069380845
327,A675568,Chihuahua Shorthair Mix,0.37439547393550554,1,Male,small,15,0.024959698262367037
328,A667366,Chihuahua Shorthair Mix,3.005590654002326,0,Female,small,15,0.2003727102668217
329,A680507,Chihuahua Shorthair Mix,0.30586414049113486,1,Male,small,15,0.02039094269940899
330,A683336,Chihuahua Shorthair Mix,1.4252555189740759,1,Female,small,15,0.09501703459827172
331,A687265,Chihuahua Shorthair Mix,1.014468697737348,1,Male,small,15,0.06763124651582321
332,A687266,Chihuahua Shorthair Mix,1.0694778126860922,1,Female,small,15,0.07129852084573948
333,A683518,Chihuahua Shorthair Mix,8.032110325483906,0,Female,small,15,0.5354740216989271
334,A675168,Chihuahua Shorthair Mix,1.0368701007625831,1,Female,small,15,0.0691246733841722
335,A688817,Chihuahua Shorthair Mix,0.6994534833402162,0,Male,small,15,0.046630232222681076
336,A685569,Chihuahua Shorthair Mix,2.011430001224453,1,Male,small,15,0.13409533341496352
337,A674788,Chihuahua Shorthair Mix,5.860727613997701,1,Female,small,15,0.3907151742665134
338,A672533,Chihuahua Shorthair Mix,4.001863678089062,0,Male,small,15,0.2667909118726042
339,A691962,Chihuahua Shorthair Mix,1.0095937022054602,0,Male,small,15,0.06730624681369735
340,A661906,Chihuahua Shorthair Mix,2.3589882825185398,1,Male,small,15,0.157265885501236
341,A674050,Chihuahua Shorthair Mix,1.0287780644974838,1,Female,small,15,0.06858520429983225
342,A673410,Chihuahua Shorthair Mix,0.3441720226972491,1,Female,small,15,0.02294480151314994
343,A671825,Chihuahua Shorthair Mix,8.046206743921276,1,Female,small,15,0.5364137829280851
344,A676288,Chihuahua Shorthair Mix,2.011625837628425,1,Female,small,15,0.13410838917522833
345,A691759,Chihuahua Shorthair Mix,4.062048197810739,1,Male,small,15,0.2708032131873826
346,A688502,Chihuahua Shorthair Mix,1.0479224989789888,1,Female,small,15,0.0698614999319326
347,A691140,Chihuahua Shorthair Mix,0.27008882226648506,0,Male,small,15,0.01800592148443234
348,A667967,Chihuahua Shorthair Mix,4.089531840717696,0,Male,small,15,0.27263545604784645
349,A665567,Chihuahua Shorthair Mix,3.002508607295153,0,Male,small,15,0.20016724048634355
350,A679536,Chihuahua Shorthair Mix,1.5296572368586168,0,Male,small,15,0.10197714912390779
351,A574382,Chihuahua Shorthair Mix,6.01452383614235,0,Male,small,15,0.4009682557428233
352,A693750,Chihuahua Shorthair Mix,1.0239772206137019,0,Male,small,15,0.06826514804091346
353,A683700,Chihuahua Shorthair Mix,5.003971866484444,0,Female,small,15,0.33359812443229625
354,A690493,Chihuahua Shorthair Mix,2.013844683098672,0,Female,small,15,0.13425631220657813
355,A693180,Chihuahua Shorthair Mix,3.016354050923549,0,Female,small,15,0.20109027006156993
356,A669241,Chihuahua Shorthair Mix,3.004843433548335,0,Male,small,15,0.200322895569889
357,A683512,Chihuahua Shorthair Mix,3.0160441350609526,0,Male,small,15,0.2010696090040635
358,A677748,Chihuahua Shorthair Mix,1.0178625616314276,1,Female,small,15,0.06785750410876185
359,A662308,Chihuahua Shorthair Mix,2.1071293577402535,0,Male,small,15,0.1404752905160169
360,A671201,Chihuahua Shorthair Mix,8.015971884737157,0,Male,small,15,0.5343981256491438
361,A671871,Chihuahua Shorthair Mix,5.023095386398534,1,Female,small,15,0.3348730257599023
362,A686455,Chihuahua Shorthair Mix,0.5934964821697609,1,Male,small,15,0.03956643214465073
363,A664619,Chihuahua Shorthair Mix,0.23215359962521095,1,Male,small,15,0.01547690664168073
364,A688142,Chihuahua Shorthair Mix,1.0041045789213103,0,Male,small,15,0.06694030526142068
365,A676663,Chihuahua Shorthair Mix,3.1342989018711314,1,Male,small,15,0.20895326012474208
366,A681234,Chihuahua Shorthair Mix,10.00898565869099,0,Male,small,15,0.6672657105793994
367,A667887,Chihuahua Shorthair Mix,14.003816338155852,0,Male,small,15,0.9335877558770568
368,A683790,Chihuahua Shorthair Mix,7.114670009955334,1,Male,small,15,0.47431133399702224
369,A685152,Chihuahua Shorthair Mix,3.284714569391873,0,Female,small,15,0.21898097129279154
370,A668949,Chihuahua Shorthair Mix,0.1444512131589895,0,Male,small,15,0.009630080877265967
371,A658212,Chihuahua Shorthair Mix,0.34343811151343134,1,Male,small,15,0.022895874100895424
372,A690562,Chihuahua Shorthair Mix,2.011631541601356,1,Male,small,15,0.1341087694400904
373,A681393,Chihuahua Shorthair Mix,1.0507725841202915,1,Male,small,15,0.07005150560801944
374,A679659,Chihuahua Shorthair Mix,0.0839263563857498,0,Male,small,15,0.005595090425716653
375,A691941,Chihuahua Shorthair Mix,4.02897466143118,1,Female,small,15,0.2685983107620787
376,A671470,Chihuahua Shorthair Mix,0.16844972860496793,0,Male,small,15,0.011229981906997862
377,A683679,Chihuahua Shorthair Mix,0.34381837637551305,0,Female,small,15,0.02292122509170087
378,A682671,Chihuahua Shorthair Mix,3.002474383457566,0,Male,small,15,0.20016495889717106
379,A673408,Chihuahua Shorthair Mix,8.048895216496193,1,Female,small,15,0.5365930144330796
380,A688118,Chihuahua Shorthair Mix,0.21565390725948438,1,Female,small,15,0.014376927150632293
381,A674989,Chihuahua Shorthair Mix,1.427847024009163,0,Male,small,15,0.09518980160061087
382,A663019,Chihuahua Shorthair Mix,0.2237174236599276,1,Male,small,15,0.014914494910661841
383,A668189,Chihuahua Shorthair Mix,2.017012289399813,1,Male,small,15,0.13446748595998753
384,A689141,Chihuahua Shorthair Mix,0.1144197956760843,0,Female,small,15,0.00762798637840562
385,A689488,Chihuahua Shorthair Mix,7.152920852432136,1,Male,small,15,0.4768613901621424
386,A685079,Chihuahua Shorthair Mix,3.018631837447419,0,Male,small,15,0.2012421224964946
387,A671253,Chihuahua Shorthair Mix,0.5437179103989511,0,Female,small,15,0.036247860693263405
388,A672499,Chihuahua Shorthair Mix,4.034876372090689,0,Male,small,15,0.26899175813937926
389,A674170,Chihuahua Shorthair Mix,0.6865092674349538,0,Male,small,15,0.045767284495663585
390,A670398,Chihuahua Shorthair Mix,0.8696695422295537,1,Male,small,15,0.057977969481970246
391,A665619,Chihuahua Shorthair Mix,1.0067968541448489,0,Male,small,15,0.06711979027632325
392,A673343,Chihuahua Shorthair Mix,0.514049645859334,1,Female,small,15,0.034269976390622264
393,A616126,Chihuahua Shorthair Mix,2.7809872132137476,0,Male,small,15,0.1853991475475832
394,A674622,Chihuahua Shorthair Mix,0.28959640969127814,0,Male,small,15,0.019306427312751877
395,A670092,Chihuahua Shorthair Mix,5.004196222753072,0,Female,small,15,0.33361308151687147
396,A664421,Chihuahua Shorthair Mix,5.017929488247154,0,Female,small,15,0.3345286325498103
397,A664834,Chihuahua Shorthair Mix,1.001456034156911,0,Female,small,15,0.06676373561046073
398,A666582,Chihuahua Shorthair Mix,0.9300879248414106,1,Male,small,15,0.062005861656094036
399,A678947,Chihuahua Shorthair Mix,0.49979922015282086,1,Female,small,15,0.033319948010188054
400,A666908,Chihuahua Shorthair Mix,10.003412877137183,0,Female,small,15,0.6668941918091456
401,A668945,Chihuahua Shorthair Mix,1.001414205022082,0,Male,small,15,0.06676094700147213
402,A679123,Chihuahua Shorthair Mix,0.8452470314623541,1,Female,small,15,0.05634980209749028
403,A683793,Chihuahua Shorthair Mix,0.259449011425438,0,Female,small,15,0.01729660076169587
404,A680171,Chihuahua Shorthair Mix,1.0124608992655564,1,Male,small,15,0.06749739328437042
405,A687373,Chihuahua Shorthair Mix,4.108516563957127,0,Male,small,15,0.2739011042638085
406,A668579,Chihuahua Shorthair Mix,0.8752100012700846,0,Male,small,15,0.058347333418005645
407,A686170,Chihuahua Shorthair Mix,2.019856670568184,1,Male,small,15,0.13465711137121225
408,A666904,Chihuahua Shorthair Mix,2.033487264549504,0,Female,small,15,0.1355658176366336
409,A669858,Chihuahua Shorthair Mix,3.580037767906102,1,Female,small,15,0.23866918452707347
410,A664616,Chihuahua Shorthair Mix,7.013734406288668,0,Female,small,15,0.46758229375257787
411,A691756,Chihuahua Shorthair Mix,1.0616177379868625,1,Male,small,15,0.07077451586579084
412,A645487,Chihuahua Shorthair Mix,1.7269975883602446,0,Male,small,15,0.11513317255734964
413,A653028,Chihuahua Shorthair Mix,1.531900799544899,0,Female,small,15,0.10212671996965993
414,A684127,Chihuahua Shorthair Mix,2.044648038251603,1,Female,small,15,0.13630986921677352
415,A664043,Chihuahua Shorthair Mix,0.3573139763307939,0,Female,small,15,0.02382093175538626
416,A673134,Chihuahua Shorthair Mix,1.0039315584090631,0,Male,small,15,0.06692877056060421
417,A668351,Chihuahua Shorthair Mix,4.023892421549458,1,Male,small,15,0.26825949476996386
418,A692294,Chihuahua Shorthair Mix,0.15509672797296772,0,Male,small,15,0.010339781864864514
419,A666685,Chihuahua Shorthair Mix,0.2540682636269815,0,Male,small,15,0.016937884241798765
420,A664951,Chihuahua Shorthair Mix,0.6726486132120745,1,Female,small,15,0.04484324088080496
421,A669711,Chihuahua Shorthair Mix,17.00188155053758,0,Male,small,15,1.1334587700358385
422,A665776,Chihuahua Shorthair Mix,1.0012849149689742,0,Male,small,15,0.06675232766459828
423,A686007,Chihuahua Shorthair Mix,2.0254788865540627,0,Male,small,15,0.13503192577027084
424,A667812,Chihuahua Shorthair Mix,1.0390813409355883,1,Female,small,15,0.0692720893957059
425,A664286,Chihuahua Shorthair Mix,2.019856670568184,1,Female,small,15,0.13465711137121225
426,A690163,Chihuahua Shorthair Mix,1.0096146167728746,0,Female,small,15,0.06730764111819164
427,A665567,Chihuahua Shorthair Mix,3.4542404475565323,0,Male,small,15,0.2302826965037688
428,A665335,Chihuahua Shorthair Mix,4.015606450204697,0,Female,small,15,0.2677070966803131
429,A683058,Chihuahua Shorthair Mix,3.0184759288539653,0,Female,small,15,0.20123172859026436
430,A671940,Chihuahua Shorthair Mix,1.017111538528816,0,Female,small,15,0.06780743590192108
431,A671190,Chihuahua Shorthair Mix,8.00765739352774,0,Male,small,15,0.5338438262351827
432,A674775,Chihuahua Shorthair Mix,1.0201251375608138,1,Male,small,15,0.06800834250405426
433,A675842,Chihuahua Shorthair Mix,1.0475004049820782,0,Male,small,15,0.06983336033213855
434,A678314,Chihuahua Shorthair Mix,3.0431646250246223,1,Male,small,15,0.20287764166830816
435,A691444,Chihuahua Shorthair Mix,0.6946602447536758,1,Male,small,15,0.04631068298357839
436,A665685,Chihuahua Shorthair Mix,2.0058553183463346,0,Female,small,15,0.13372368788975564
437,A668581,Chihuahua Shorthair Mix,0.1800687214658754,1,Male,small,15,0.012004581431058361
438,A666970,Chihuahua Shorthair Mix,7.054816320663669,1,Male,small,15,0.4703210880442446
439,A692244,Chihuahua Shorthair Mix,2.016728992077562,0,Male,small,15,0.13444859947183746
440,A664158,Chihuahua Shorthair Mix,0.1492273398267361,0,Male,small,15,0.009948489321782408
441,A685181,Chihuahua Shorthair Mix,12.002356881615183,0,Male,small,15,0.8001571254410123
442,A665249,Chihuahua Shorthair Mix,2.0170788357506773,1,Female,small,15,0.1344719223833785
443,A688594,Chihuahua Shorthair Mix,0.2481209211840231,1,Female,small,15,0.01654139474560154
444,A685765,Chihuahua Shorthair Mix,0.6672013190627536,1,Male,small,15,0.044480087937516906
445,A692105,Chihuahua Shorthair Mix,2.011783647546189,1,Male,small,15,0.1341189098364126
446,A664425,Chihuahua Shorthair Mix,0.1854285546969175,1,Male,small,15,0.012361903646461166
447,A667400,Chihuahua Shorthair Mix,1.091365858147517,1,Male,small,15,0.07275772387650113
448,A676158,Chihuahua Shorthair Mix,2.0274258426479213,1,Male,small,15,0.13516172284319475
449,A685515,Chihuahua Shorthair Mix,5.036440781733293,1,Female,small,15,0.3357627187822195
450,A671086,Chihuahua Shorthair Mix,3.673525884248897,1,Female,small,15,0.24490172561659312
451,A666789,Chihuahua Shorthair Mix,0.3381999630382554,0,Female,small,15,0.02254666420255036
452,A679204,Chihuahua Shorthair Mix,0.03186809676675998,0,Male,small,15,0.0021245397844506654
453,A568084,Chihuahua Shorthair Mix,4.995201057440529,1,Female,small,15,0.33301340382936856
454,A664426,Chihuahua Shorthair Mix,0.1854304560212279,1,Male,small,15,0.012362030401415194
455,A689262,Chihuahua Shorthair Mix,1.0206080739356576,1,Male,small,15,0.06804053826237717
456,A669927,Chihuahua Shorthair Mix,2.01434853404093,0,Male,small,15,0.13428990226939536
457,A664287,Chihuahua Shorthair Mix,0.3497048764405384,1,Female,small,15,0.023313658429369225
458,A680515,Chihuahua Shorthair Mix,0.5359395926450692,1,Female,small,15,0.03572930617633795
459,A682203,Chihuahua Shorthair Mix,0.8453249857590809,1,Male,small,15,0.05635499905060539
460,A691377,Chihuahua Shorthair Mix,2.0219481273096336,0,Female,small,15,0.13479654182064224
461,A686151,Chihuahua Shorthair Mix,1.2608708217447617,0,Female,small,15,0.08405805478298412
462,A664982,Chihuahua Shorthair Mix,15.00228158917249,0,Female,small,15,1.0001521059448326
463,A689324,Chihuahua Shorthair Mix,4.031936924706796,1,Male,small,15,0.2687957949804531
464,A672734,Chihuahua Shorthair Mix,0.7057905972668083,0,Male,small,15,0.047052706484453886
465,A690895,Chihuahua Shorthair Mix,8.01310278635275,1,Female,small,15,0.5342068524235166
466,A675830,Chihuahua Shorthair Mix,7.05775196539894,1,Female,small,15,0.47051679769326266
467,A680382,Chihuahua Shorthair Mix,1.0143108878195841,1,Male,small,15,0.06762072585463894
468,A692293,Chihuahua Shorthair Mix,0.15509672797296772,0,Male,small,15,0.010339781864864514
469,A692957,Chihuahua Shorthair Mix,1.0010358414843106,0,Female,small,15,0.0667357227656207
470,A688391,Chihuahua Shorthair Mix,1.0068881177117486,0,Female,small,15,0.06712587451411657
471,A664539,Chihuahua Shorthair Mix,2.0144283896619672,1,Male,small,15,0.1342952259774645
472,A688350,Chihuahua Shorthair Mix,0.1882805411625305,1,Female,small,15,0.012552036077502033
473,A692948,Chihuahua Shorthair Mix,2.0251290428809474,0,Female,small,15,0.13500860285872981
474,A690309,Chihuahua Shorthair Mix,0.21018379721843858,1,Male,small,15,0.014012253147895904
475,A685624,Chihuahua Shorthair Mix,3.0082734226043124,0,Female,small,15,0.20055156150695416
476,A665683,Chihuahua Shorthair Mix,0.20474410836635934,1,Female,small,15,0.013649607224423956
477,A683051,Chihuahua Shorthair Mix,5.074708736128889,0,Female,small,15,0.33831391574192593
478,A669805,Chihuahua Shorthair Mix,1.012439984698142,0,Male,small,15,0.06749599897987614
479,A678982,Chihuahua Shorthair Mix,0.5825885846009462,0,Male,small,15,0.03883923897339641
480,A674275,Chihuahua Shorthair Mix,1.0283920956624708,1,Female,small,15,0.06855947304416472
481,A671153,Chihuahua Shorthair Mix,3.0357095324035095,0,Male,small,15,0.2023806354935673
482,A662918,Chihuahua Shorthair Mix,0.6015428866514104,1,Male,small,15,0.04010285911009403
483,A666896,Chihuahua Shorthair Mix,0.16916082389706077,0,Female,small,15,0.01127738825980405
484,A669044,Chihuahua Shorthair Mix,0.7550234889605308,0,Female,small,15,0.050334899264035386
485,A665560,Chihuahua Shorthair Mix,1.0368681994382727,1,Male,small,15,0.06912454662921817
486,A670964,Chihuahua Shorthair Mix,0.6724299609163775,0,Female,small,15,0.04482866406109184
487,A590957,Chihuahua Shorthair Mix,4.97627337393041,0,Male,small,15,0.33175155826202735
488,A686417,Chihuahua Shorthair Mix,15.005650735850535,1,Male,small,15,1.000376715723369
489,A666540,Chihuahua Shorthair Mix,3.0131160956229235,1,Male,small,15,0.20087440637486156
490,A683339,Chihuahua Shorthair Mix,4.015520890610728,0,Female,small,15,0.26770139270738186
491,A666577,Chihuahua Shorthair Mix,0.2581960387048787,0,Male,small,15,0.017213069246991914
492,A664875,Chihuahua Shorthair Mix,5.001365150854873,0,Female,small,15,0.3334243433903249
